fulllabel,labelhash,etherscan_url,last_owner,last_remmaining_cost,last_cost,total_cost,premium,total_gas_spent,transactions,total+premium+gas
−israel,0xea0768e7a27c50660fce18b2b1ab806dc29802f3b0ef13eda15eb061640c7e34,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=105854298524417260987375300761256287744166345633137592499731921163706730053172,0xef3d865cfba053c3e7b65f45788fabee00e2226e,0.000745276513,0.003091203719,0.003091203719,0,0.002679169036,2,0.005770372754
5000˒,0xc33d4965f9cdf0191dfd445d56f4974422468f59a83bcd97f41d2145396a6684,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=88309289721433834827100847317891757573293363241377565439854478708644468385412,0xa7ab74309974c46269e90b001a9a8858172a97b0,0.00115043833,0.003749196343,0.003749196343,0,0.002019787922,3,0.005768984265
⁅-¦-⁆,0x1d1e3766fb7e9e5af100c86178c2882ce04429968eda2bcd8a26aa42a7d3f768,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=13170460393307183392510466271833564283229320304198023128694989868717615347560,0xf54c2dae99fe0a6a40338a40331c8177741e63ae,0.0003144657546,0.003102162173,0.003102162173,0,0.002666178638,3,0.005768340811
“650”,0x9c1978eb0100379a48589712f3c847b9ae166b3319e913b8ce97ff36ff7c1f7e,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=70605810100863499484241574137410035613354992344760608836940263537596524404606,0x261f2f416e8895f6c51c7442433934d24073891c,0.0002973523762,0.003192165215,0.003192165215,0,0.002572098044,3,0.005764263259
Elon·Musk,0x4d0ab35948b38f593fe53551ef7bf860d64b7ab8419726565c0de2c1546e86c8,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=34846995631246976316812020051000573003250512253777613453002599302793500985032,0x75a449fd43aceb6d41c7f459cfc1f89d1d7f9047,0.0007289948301,0.003284976703,0.003284976703,0,0.002475762421,2,0.005760739124
👪🏽👪🏽👪🏽,0x57846d7624df648a5df066964ec4bb06c44226d7bd3c7268d948998624e71e04,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=39585197114803570356699083886432922083545808797999968023466810149961810255364,0xb57b49e1b3ad2e09b856efc7679951df9e0157a2,0.0009971435095,0.003752137948,0.003752137948,0,0.002006269981,3,0.00575840793
muhắmmed,0xb7f036661545313e35e18b20025d896e4d980c754aec9ac7fe8dd63990d33351,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=83197670032741870260347220247269329036538346491172114497324750378796554859345,0x775ed192374f179be6d02e01c68de34c9c651f89,0.0003332218267,0.003040649169,0.003040649169,0,0.002717234212,5,0.00575788338
mohắmmed,0x1f1cfc06a0b78d165e01c2bf63bd1a3590c12dd2ed0633b0259f5e3f34b588ef,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=14072909442659599244911769304794427186604021164709081761886361109054623156463,0x775ed192374f179be6d02e01c68de34c9c651f89,0.0003332218267,0.003040649169,0.003040649169,0,0.002717234212,5,0.00575788338
ᎷᎪᏃᎠᎪ,0x90c3246bd8768a606fba7b0fa20e432e6cd5335bd2a7ddd8e93633a03610ddf4,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=65477836744001142463083003387238357225114802620060257803896300872633982967284,0x31f32359ef8be95807f0f9fc36ac6e583d4f15f2,0.0003882130982,0.003148839575,0.003148839575,0,0.002609015382,3,0.005757854956
—0007,0xda3f3e1905d26dacae1d008cb88707427fbfe228273a6a29a3bafdd708702012,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=98715940939118405259648947892300438989392285946517179657877571393823209168914,0x1b70a331ce1c01b86ec986028191f7e41601abfd,0.0006684087714,0.002904395257,0.002904395257,0,0.002852486633,3,0.005756881889
☰1213,0x603ba7bc21e0847df70426c62e3457ddf144e2ecd960a9ec8bc203f18b4c38ef,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=43527435104493052194546070750389316722094738724514422374733472737523198081263,0x8274a7f33f4ad8058639a642ff84bbd81de28c09,0.0009746706361,0.003744787181,0.003744787181,0,0.002011579923,3,0.005756367104
۲۲۲۴۴,0x64b358d516c3f68272bde728473edbb3ecfc7698142f03886f15245a1da88215,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=45548163581466612194500637964370814723998661334406567333457516396668397322773,0x7752152a61c3a804398117436cdaeaefefa76fa1,0.0003063189762,0.003105734064,0.003105734064,0,0.002648124642,3,0.005753858706
πιπιπι,0x0529f3057903a48f54efb2738e3398bd7380cbe380e272606416bdf34e1d3285,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=2335682244478534999993931172827804159693104739112265851436440129553590727301,0x7a8ced0717aac2f1a77118e60a07bc1a2482b08a,0.001023495206,0.003773492426,0.003773492426,0,0.001978999675,3,0.005752492101
٭٩٩٩٭,0xcd746021432112b70899140a498b7411757e5646c95455e173bc1de719a8197a,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=92929751683480963137054289421608274196811504787881357905953740495922559195514,0x89137958ab4841fbe71719a02b5b56f8d3dadaf9,0.0003992206563,0.002914310791,0.002914310791,0,0.002837172118,4,0.005751482909
opensea·,0xbd9fe47d75c10776680dcdad89a40b7cec288544e9e7efd45afcdb6af3315658,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=85769634046098457865263168345886917019072724708570247219730862692037104326232,0x629ce42f8dbc7ff6b7bd3aa461571fec7b1ef48c,0.000945336216,0.003710190525,0.003710190525,0,0.002038816007,2,0.005749006532
binance·,0x02ce6835a46505311c77cd18f35c076a322378eb9deff1a518ee36c7c00d6d62,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=1269315420320892692940588011381008317243714360437780392133530602838072061282,0x629ce42f8dbc7ff6b7bd3aa461571fec7b1ef48c,0.000945336216,0.003710190525,0.003710190525,0,0.002038816007,2,0.005749006532
king·,0xe1c75e67421616770242f344c4cd014aea83b32c2ae7529652da5abbce415b85,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=102122645045116638519954503546302350887748923295885825773776057351727166348165,0x629ce42f8dbc7ff6b7bd3aa461571fec7b1ef48c,0.000945336216,0.003710190525,0.003710190525,0,0.002038816007,2,0.005749006532
·king,0xcd1d79d262f09a5006167e1dd55c2210348fb30e411e536432560364e5f46bec,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=92776213307764527349676110265494818400625264202452542987381196032239320984556,0x629ce42f8dbc7ff6b7bd3aa461571fec7b1ef48c,0.000945336216,0.003710190525,0.003710190525,0,0.002038816007,2,0.005749006532
wallet·,0x2cd49739a2d08777aec676cdeac566b5c8dd8990c5b94cd81ecaa0126204a42a,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=20277380632958439144199818164716236757717905713201989035060276472174405264426,0x629ce42f8dbc7ff6b7bd3aa461571fec7b1ef48c,0.000945336216,0.003710190525,0.003710190525,0,0.002038816007,2,0.005749006532
−6912,0xc746c83f137c69d952f0d2225ac9e8f212a677f9dba78b23388f2d6c85291820,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=90135318212402610608249100628815980288001120902330000539120664641558064732192,0x3aaa1303c9ffa4798f1fd52074ab151c0132628c,0.0008387946266,0.003401778208,0.003401778208,0,0.002347137394,4,0.005748915602
◘◘◘◘◘,0x1c1e3d762b4ac8580f59c82e18e55bf4e40fb53d4288d67b6c2d62f09766e289,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=12718189364634863668935708885545181525970191526912326978384272178665962791561,0x98e6a64be8cc47531190c35256c7e3b6f3576949,0.000294401474,0.003160486412,0.003160486412,0,0.002587204484,5,0.005747690896
4444˒,0x163041be3388bcd074f4001d262f56bf0029059b9231d83c3b9e887eea32faae,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=10036145069270808580203375551159020190841661533450802840015140982791861369518,0x6574080a89289178426c3065eefa43982a3c2312,0.001150564392,0.003749607169,0.003749607169,0,0.001996327439,3,0.005745934609
þeckham,0xad0f79f8a60b0d85f3e21d13918697211a2949cabd553903242d10c9ab3837bf,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=78277467325737883350648010381253836846239003960825038642188068152776781739967,0xb1d8758af2a3a81c0dd7d298449c90a2be3bad32,0.000466146827,0.002744251481,0.002744251481,0,0.003001442177,3,0.005745693659
sʜᴇɪᴋʜ,0xf0129332d19a8172f0fa7368c0a7c6bde7d0440f42154ef708c3c3de321e0b73,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=108587902833934084598630437438891065108258197784508859570847514543370211822451,0x8012234402a560d309b06e3e08b99d3e477c03f8,0.0003934185021,0.00299161986,0.00299161986,0,0.002753840489,3,0.005745460348
0000˒,0xc78667c14e9bdd0fc66ba88868bc312fcee148c37246ca80580c2482de11a22e,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=90247730466172218258672477950773985130684478245282856422323291239071729426990,0xa7ab74309974c46269e90b001a9a8858172a97b0,0.001150741219,0.003750183436,0.003750183436,0,0.001995185668,3,0.005745369104
“011”,0x920df363d53ed3001c13e4c3395e1d9ecad473917a92cbcfa9ec12d94561c95f,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=66062324720853364364360558111254683378862675391651718790815122870325993392479,0x9bac5f84ee9f8e4316ecfaa482cea8d0ba83cf90,0.0008413926146,0.003412314492,0.003412314492,0,0.002332576785,3,0.005744891278
٦٦۹٦٦,0xc2ad64e8141aa3b28f1482d427a57c04b2f9b2af1a4a8768edf66f40eba3a502,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=88055053598819850333497342436101429742485230527677579430406980475127794476290,0x775ed192374f179be6d02e01c68de34c9c651f89,0.0006594884206,0.003209510314,0.003209510314,0,0.002532535059,6,0.005742045372
ــ0ــ,0x942470bb88a79b92e9a8e73bebc0837bc35c81d685d2bef8af9829fa7b8666aa,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=67006686136147736095205781061150213674080138218684247992748183529853848807082,0xfd526ab5bc82de332a1ad9d2fc33db85f0a17ae0,0.0003028399097,0.00334959294,0.00334959294,0,0.00239112,3,0.00574071294
–0070,0xedf2f6d7afcf593263a5da98a0a10112f0dd361b86dc3e268114cfeac3aea844,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=107627425748415296204939513251435639761537664394861279147193705255901495994436,0xcf25de1db8a399357376902b29b1aca5dffab83e,0.0009851230155,0.003784946323,0.003784946323,0,0.001952488843,2,0.005737435165
–4321,0xf2af3114e5e5c8f66d69ea7a3dd7198fdb2c97402437f53d8e25d9dfba12558b,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=109769246342467652187124834481655398882123778777937719002758285844426318304651,0xcf25de1db8a399357376902b29b1aca5dffab83e,0.0009851230155,0.003784946323,0.003784946323,0,0.001952488843,2,0.005737435165
–6900,0x1305849a74314ab8b13c1be9b0892ecbd8f5ef887ea1aa05b4e79537f6ead817,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=8603693552992019733487142878463439170398142352569928412196841164801867175959,0xcf25de1db8a399357376902b29b1aca5dffab83e,0.0009851230155,0.003784946323,0.003784946323,0,0.001952488843,2,0.005737435165
☰0777,0xbde4baffc70e366a959076c5c03b0d579483d257368903698ad703b8dcc272e0,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=85891260133576714949668853188637053960262993069590356019010073099814979138272,0xe506e1d1b4607488c2fcac0742ab199a838cc870,0.0003897674417,0.003026917366,0.003026917366,0,0.002709794632,3,0.005736711998
凯文·杜兰特,0xe296c9ff72f895373314509d38bfa0b941bdd6fd54da5294f6d1d6824c33db9c,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=102489124977444928761574263090211571503629266423966361588055551875941903096732,0xbe451d739b93bcef51bb897adbf6761bd2b76b97,0.0006616064729,0.002841016031,0.002841016031,0,0.002894079673,3,0.005735095703
۰۰٤٤٤,0xe52b9cb101e99b68a163c08162a5b25602fb0cd4fc448fe4149d7813b4e0f218,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=103656698193895545541582618870676942556532799805257159877710550922570282103320,0x424a1088e10e7a1a190005f232bc46f67c63f10c,0.0006543285147,0.003142498788,0.003142498788,0,0.002592160474,3,0.005734659262
dėgen,0xe896e7064b58027e33c7574095014b871e7d45c8e42ca230fc10016c0afe8ec6,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=105203202404134975356650808117402044239064409018553172594823246179083736747718,0x6f672035b98672a05f2a43543c44539c09abb272,0.001140862383,0.003107572909,0.003107572909,0,0.002624713682,3,0.005732286591
詹姆斯·哈登,0xb9faeb218efcd9f4caed49f3a838b80c2f06300e72de7a9cc90da9f45a15f16c,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=84121211569226976176112491875935005886752401904169031191674199659753384571244,0x198e0c48d04ddb50e3d9989e24a0373244098036,0.0007332043798,0.003303945662,0.003303945662,0,0.002426882882,3,0.005730828544
👪🏻👪🏻👪🏻👪🏻,0x6025d246808b1c3ea6eb306e8287afdfffc0698ef74bbd14266c0b4d0714f0d0,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=43488858072856666227454461769446665852765382769524623444500203471086539829456,0xf7264af64812adbcdba5c61a00f8910868d848d8,0.001023738886,0.003774390843,0.003774390843,0,0.001954988925,3,0.005729379768
7777☰,0xf48ad9861ac542076635cab8bcb0f0bbac504a0f5401aede5677a022ffd08b0e,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=110609661243665789538288570423035728736453111331383583234279130781043691391758,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003976755978,0.00308833177,0.00308833177,0,0.002640417622,2,0.005728749392
0000☰,0x756bb6bde035d8afac1894c08fc73a90c5b4b8954516e81b800c1bad05e68096,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=53110917157050595007496035454002418973058229894175417105535121576567842963606,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003976755978,0.00308833177,0.00308833177,0,0.002640417622,2,0.005728749392
۷۸۹۸۷,0xceabd11cdef89b411901874f60010ce387d14830d230df2048e19156675578e3,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=93480020899576565150308236774456558844357446666208595410339333634266416642275,0x9614c702d2520bbdbff397684c18f90c449aeb14,0.001103728732,0.003695972359,0.003695972359,0,0.002030153125,3,0.005726125484
٥٦۷٦٥,0x4a6a0932b45cb43f7d7d30f9fff234ff0275a29c802d8b134ad284dc763e26bd,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=33658500066737024703708933354963421254279794846458121872816413586095955912381,0xa1eaff8b384584cb90849dce0c1697173afc4760,0.001103728732,0.003695972359,0.003695972359,0,0.002030153125,3,0.005726125484
٦۷۸۷٦,0x1326de2ddeb8edf8132be697d6f66804c44622b7554d1b749d61c2f3826e78ee,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=8662617735885631872121199807247634223937125881327247815093030920006514145518,0xde51a09a67f01d1cdae160cb3cef170e99e1f4ab,0.001103728732,0.003695972359,0.003695972359,0,0.002030153125,3,0.005726125484
βββββ,0xd933a98baea23c713efa0b97d2628c916abe4e8a3c499eaf40ded388e41b7035,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=98243167503828777029078894991362227050405298183745499928638527181392663244853,0x1efea2e00b7f218ef26977d41092274d2111face,0.0006782064422,0.00343812988,0.00343812988,0,0.002287958352,2,0.005726088232
γγγγγ,0xbada274162ae3609dd9f72daa1fb80d3b667c5803722d23afffb94c447388b9d,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=84515633427505565086411308001491122559731300978049805108600514510444075453341,0x1efea2e00b7f218ef26977d41092274d2111face,0.0006782064422,0.00343812988,0.00343812988,0,0.002287958352,2,0.005726088232
0xβββ,0xa84affb1ed6b7716083993501f9752991069aeb64d39816aadf4744eee2e1dc6,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=76121069987014567102818237014122219675035926409659353807489257958428419956166,0x1efea2e00b7f218ef26977d41092274d2111face,0.0006782064422,0.00343812988,0.00343812988,0,0.002287958352,2,0.005726088232
0xααα,0x8338b78aa1cef39751fac119f47df2e6cf933f80b775eb9fac0d4c880155632d,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=59353193357130003018460519728482995047322065822527336964473665684905406063405,0x1efea2e00b7f218ef26977d41092274d2111face,0.0006782064422,0.00343812988,0.00343812988,0,0.002287958352,2,0.005726088232
1000☰,0xdc9b11b5f70f8dc0db10cc2fc4baf60c20d28766c00ae9860e8f8f509ee38718,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=99782810218816031680129742194961261622380971918355025463232763655120962684696,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003972876432,0.003085318932,0.003085318932,0,0.002640417622,2,0.005725736553
8000☰,0x5977fa3758c604662a0722531c0b498ddc9c3b71baed71d6b65a7c0c99521937,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=40467825253352041846145816541708456123324603639106922938620671974089700809015,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003972876432,0.003085318932,0.003085318932,0,0.002640417622,2,0.005725736553
9000☰,0x8fdd3e1fe846b2933183085b99670e8dd06fc472c757ec0beff07cfa72a93fcd,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=65071639317216499126626166804475160442319250867491059249006606413300874428365,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003972876432,0.003085318932,0.003085318932,0,0.002640417622,2,0.005725736553
7000☰,0xc915acc01a5c99596b57e5471f5247d19576d723da7c6c75a684d97f5568a63d,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=90953178633054510814869436561343880472773340645292679649979918890776343914045,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003972876432,0.003085318932,0.003085318932,0,0.002640417622,2,0.005725736553
3000☰,0x8234ba278f7b958bb53a763625a7a1900f86469f7a299d9364a028fc43e8c3bb,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=58893831154562026821880634354125929922485845262606022241690256864418929886139,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003972876432,0.003085318932,0.003085318932,0,0.002640417622,2,0.005725736553
1111☰,0x960fd23732ffcefc0e9bfc0223135d1e93af3e9709917f20c384bfc9610d6e60,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=67874880848362374843004983725202692218762462096625324354031593824738526195296,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003972876432,0.003085318932,0.003085318932,0,0.002640417622,2,0.005725736553
9999☰,0xd64be0ec3bc737beef3bc7c45d6274a1ef1e8b9359fb94b78f465a26bda9d20c,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=96929015486701859110728851270998317573745278692349564573487433743936965431820,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003972876432,0.003085318932,0.003085318932,0,0.002640417622,2,0.005725736553
3333☰,0x28204d6333dca796613fa1ce0499c54198805ccc16c61c4885cee198c531f2a7,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=18149587158368685683156866308120726367181551307682275400668029422782433587879,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003972876432,0.003085318932,0.003085318932,0,0.002640417622,2,0.005725736553
2000☰,0x834166224e42f2337e4c67e3ca3c4b3f665493db244f208ff9bbcebecd7b61a4,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=59368533126625949956535439562735183988177297693658491600005029686132770300324,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003972876432,0.003085318932,0.003085318932,0,0.002640417622,2,0.005725736553
5000☰,0x30b28ef5621cbaf29fc1ae54387721e7f1baf6322c0a970a9fe45809d539d631,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=22026502173027940293421876555113356095246750414427415782603095972667876562481,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003972876432,0.003085318932,0.003085318932,0,0.002640417622,2,0.005725736553
6000☰,0x9233bb68eaf22af31c06dff53537fa167c6fba8084eb9287d3af868230259e7f,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=66129078548604591815989976215152159480790862571149397212155438453768017256063,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003972876432,0.003085318932,0.003085318932,0,0.002640417622,2,0.005725736553
8888☰,0xdcc73c6e0e697994aad3c9fba96fe93182d3d3ee338a34c3ebadf012456dd319,https://etherscan.io/token/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85?a=99860846326102206694808582617574784953511727496545653391766505277050107843353,0x0abddcc3540fd08341d6e5f92cda196b5be89895,0.0003972810986,0.003085268106,0.003085268106,0,0.002640417622,2,0.005725685728
